review_id,user_id,business_id,stars,text,date,useful,richness_score
ag3VhQ7KWRxAcbACAmuAtg,--2vR0DIsmQ6WfcSzKWigw,3UhSCgqvl444e4j3l4HXyQ,5.0,"An der Waterfront in Santa Barbara hat man die Auswahl zwischen dem East Beach und dem West Beach, die durch Stearns Wharf getrennt werden. Da wir in der Nähe der Tourist Information einen preiswerten Parkplatz gefunden haben, sind wir zuerst am East Beach entlang gegangen.

Santa Barbara wird vom East Beach durch den Cabrillo Boulevard getrennt und davor verläuft noch ein wunderbar angelegter Fußgänger- und Radweg. Am Ende des Strandes kann man das Andree Clark Bird Refuge besichtigen oder das Volleyballfeld am Strand nutzen. 

Kurz danach gibt es einige Parkplätze direkt am Strand und das Cabrillo Pavilion Bathhouse, wo man sich nach dem Strandgang noch duschen könnte. Im weiteren Verlauf trifft man auf den Chase Palm Park, der auf der Landseite mit Brunnen, Bächen, einer Lagune, einem Karussell gestaltet ist. Ein sehenswerter Spielplatz ist nach einem Schiff aus dem 19. Jahrhundert entworfen wurde. Auf einer großen Rasenfläche finden häufig Konzerte im Sommer statt.

Kurz vor dem Erreichen des Pier hat man auf der rechten Seite den ""Chase Palm Park, Skater's Point"", wo man den Skateboardern bei ihren Kunststücken zuschauen kann. Auf Stearns Wharf hat man einen einzigartigen Blick auf den Strand, das Meer und die sehenswerte Umgebung. Hier kann man auch die ersten 90 Minuten frei parken, falls man ein freies Plätzchen erhaschen kann.

Der Strand machte auf uns einen sehr gepflegten und ordentlichen Eindruck und war nicht sonderlich überlaufen. Allerdings sollte man sich gut eincremen und einen Hut tragen, da durch den kühlen Wind die intensive Sonneneinstrahlung nicht sofort bemerkt wird. Außerdem sollte man genügend Wasser bei sich haben.

Ein wirklich schöner und abwechslungsreicher Strand.",2016-07-29 04:08:10,125,211.60779311955167
Mcy2dqqhZVd0p3oAeCRuOw,--2vR0DIsmQ6WfcSzKWigw,V2cQOeZwPBmjpln6_p1Ygw,4.0,"Auf unserem Weg von Los Angeles nach Carmel haben am Hafen von Santa Barbara noch einen Stopp eingelegt. Hier kann man das älteste noch erhaltene Pier der Westküste, Stearns Wharf, besichtigen.

Die Pier wurde nach dem Erbauer und ortsansässigen Holzfäller John P. Stearns benannt und war für Passagier- und Frachtschifffahrt gedacht. Im Jahre 1872 war es die längste Pier zwischen San Francisco und Los Angeles. In der Vergangenheit musste die Pier verschiedenste Katastrophen überstehen, wie das Erdbeben im Jahre 1925 und einige Brände.
 
Stearns Wharf erreicht man über die State Street, geparkt haben wir allerdings am Visitor Center an der Ecke Garden St und E Cabrillo Blvd, wo wir auch einen relativ günstigen Parkplatz gefunden haben. Später habe ich dann gesehen, dass man direkt auf dem Pier die ersten 90 Minuten frei parken kann. Parkplätze sind allerdings sehr begrenzt.

Wir hatten nach einem kleinen Spaziergang am Beach Way, vorbei an einem sehenswerten Skaterpark und der Dolphin Fountain dann den Übergang zum Pier erreicht. Von der Stearns Wharf hat man einen einzigartigen Blick auf den Strand, das Meer und die sehenswerte Umgebung. Am Ende trifft man auf viele Sportfischer, die dort ihrem Hobby nachgehen. 

Neben etlichen Souveniershops kann man hier auch im Moby Dick Restaurant, Santa Barbara Shellfish Company oder Harbor Restaurant essen gehen. Wir hatten uns lediglich bei Great Pacific Ice Cream Co. mit einem erfrischenden Eis versorgt und die Aussicht auf uns wirken lassen. Wir hatten später ja noch einen weiten Weg vor uns.

Die Stearns Wharf ist täglich von 07.00 Uhr bis Mitternacht geöffnet. An einigen Stellen sind nur Baumstämme als Begrenzung angebracht und keine vernünftige Geländer, daher sollte man einen guten Blick auf seine Kinder haben. Einen Besuch kann ich absolut empfehlen.",2016-08-04 04:08:01,134,211.60779311955167
dcAhAav3oyzkaDJ2E8fOJA,-8EnCioUmDygAbsYZmTeRQ,j11iE1PozOKiUxhH_fT-VQ,4.0,"First time visited Santa Barbara, hubby got a bid from a charity auction for this 125 yr old historical inn and breakfast, I have never stayed at some place like this. So it was very interesting and kind of an adventure for me. 

This country house is located across the street behind Upham hotel itself, among with other residencial houses. A lovely but very old house. It's a three floored OK sized house with living and dining, a few guestrooms and a penthouse suite on top floor. Back patio and front porch look very lovely with trees and flowers. They serve breakfast in back patio, refreshments throughout the day in dining room, they have white and red wines too. There was only one inn keeper, this lady does everything, she cooked very delicious breakfast, eggs and shrimp crepes were so good. We put our orders in late night, she would prepare it around 8:30 in the morning. 

Our penthouse suite was nice with a big balcony. Portable AC, but only fans in bathroom. I think the bath and shower were remodeled, they were kind of modern and practical. But the toilet was so old, they should change that really. Bed was very comfy, pillows were not so much. Mini refrigerator, microwave, tea and coffee, basic amenities and bathrobes. They basically have everything like usual hotel rooms. 

I think it was very cute to stay at a place like this, so different, very country like and lovely, not to mention so relaxing and romantic too. Downside was no room service or luggage assistance, the stairs to our penthouse floor was extremely steep, it was scary to go up and down! So NO sky high heels in the house! 

If you are looking for a romantic and relaxing weekend getaway, this is a place to try, it's completely feel like a home, the vibe is so chill and mellow. I think some ppl will definitely love it. For me it was a one time thing, I will only go back to stay at real hotels next time, I need my services!",2015-10-15 08:01:15,9,35.97235063568806
D6SffWgoKPPHpx-Kp78V4w,-8EnCioUmDygAbsYZmTeRQ,bSfDI69RkUrodsA1QwgnOg,3.0,"Dive bar like lounge with cheap drinks, it was Sunday gay night that we didn't know about. So hubby and I were both got hit on many times by same sex ppl. It was funny though.

We didn't check out the entire lounge, just had a few drinks at the bar. Drinks were strong and cheap, but we tipped our bartender very generously, she was surprised. 

An OK place for cheap drinks, friendly crowds, other than that, not too much fun.",2015-10-15 08:02:02,10,35.97235063568806
zTE9U6MhJlyeIl3RxrzM9g,-8EnCioUmDygAbsYZmTeRQ,YiSr-W5BBX6uXnhWPxk82Q,4.0,"Belgian beers and sausages! Doesn't sound like my place to go right? But they actually serve vegetarian hotdogs! And they have so many Belgian beers, I like Belgian pale ale, strong and tasty. They even have gluten free beer choices, my gluten intolerance is getting worse, that's why I rarely drink beer anymore.

Tried a light beer with Sierra mist, it was refreshing. My vegetarian Chipotle hotdog with spicy bell peppers and onions was very tasty and flavorful. But I got upset stomach later cause the hotdog had grains in it. I just couldn't find gluten and meat free hotdog on the menu. That's all they got. Oh well at least it was still delicious. Hubby loved his beef hotdog. 

We sat at the balcony on second floor, it was a cool place with views of the downtown Santa Barbara, very relaxing and chill place to grab beer and snack meal in the afternoon.",2015-10-15 08:03:22,9,35.97235063568806
hb7oQfWvvB-irEb4ajRWdg,-8EnCioUmDygAbsYZmTeRQ,QBNATcq7Stx9LxcSq16W7w,4.0,"Very lovely and cozy place next to a museum in downtown Santa Barbara. It is actually among many other wine tasting rooms in that little alley. This one is out in the front, very easy to spot.

There was this little cute dog in there, she is unbelievably adorable! It was amazing she doesn't run out at all, just stands at the front door and ppl watching, very well trained dog, so lovely!

Mostly they have red tastings, I can't drink red wines, so I just ordered a glass of white, hubby had two whites and two reds tasting. We sat at the sofa bench in the corner, so relaxing in a late afternoon. We enjoyed our wine tasting time so much, I picked a candle too, it smells so nice, I am loving it. 

A pleasant wine tasting experience, I especially loved how they made a tasting room look like a home, it makes ppl just want to spend so much time there to try different kind of wines. Too bad I am not a fan of wines, or I would have stayed longer and tried more wines. 

Ps. They wave the $15 tasting fee if you purchase 2 bottles of wines, or remember to check in on yelp for 5% off one single purchase!",2015-10-15 08:04:05,16,35.97235063568806
MZOi9TJQaFXwxs8ydE0_Mg,-8EnCioUmDygAbsYZmTeRQ,eL4lyE7LNoXEMvpcJ8WNVw,4.0,"This tasting room is all about views, especially sunset hour which was when we got there. Place is stylish, right by the ocean on the second floor deck, the views were so beautiful. 

We sat by the window first, then moved to the deck, enjoyed the sunset hour while having our tastings. I had white tasting, hubby had reserved wines tasting. To be honest, I can't taste the differences between any wines, wine is just wine to me, but since we were in Santa Barbara, at least we should try 2 wine tasting rooms right? 

Loved the views, I can't say about the wines cause they all tasted the same to me. But I would recommend come here for a date, very romantic oceanside, if you love wines, that's perfect then!

Ps. They have free valet parking at stern wharf.",2015-10-15 08:05:40,15,35.97235063568806
XRj3UvkSgywP6CR-Uvgz1A,-8EnCioUmDygAbsYZmTeRQ,G9rBwcWp56C8r6ZFwVuimA,4.0,"We were surprised at how beautiful the patio was and how delicious the food was! This restaurant is located in newly remodeled Belmond hotel, a perfect patio dining spot! I can only imagine the views at lunch / brunch or sunset hours! 

Late dinner for us, they gave us one of the best half booth table in the patio, very cozy, intimate and semi private. Had our usual lemon drop martinis and vesper martinis, hubby says they make the perfect Vesper martini, so strong and tasty! 

Dinner menu was quite clean and simple, there was a special menu too. Good seafood selections, ordering was easy for me! Many expensive reserved wines starting at $300 or so, glad I don't drink wines, phew. 

Bottle of sparkling water as usual, not interested in table bread with butter. Hubby liked it alright.

Starters:
Santa Barbara sea urchin with caviar: the famous Santa Barbara sea urchin was so fresh and sweet, loved the sea salt they put in there, caviar was fantastic, we just loved it!

Oysters on half shell: I liked it how they put sea salt in both appetizers, I love sea salt. Oysters were medium sized, not too meaty but very fresh.

Entrees:
Grilled whole market fish with brussel sprouts and carrots, came with olive oil: forgot to ask what kind of fish was that, it was so fresh and tender, the roasted vegetables were so good. 

Filet 8oz in rare plus: it came medium rare the first time, has to send it back, the second one was perfect, tender and juicy, hubby was happy.

Dessert:
Lemon and mandarin sorbets were so refreshing and light. 20 yr tawny was perfect as usual. They also have 30 & 40 yr tawny too. 

Service was very friendly and attentive, just slow paced and very relaxing. Food was very light, better put salt and pepper on it. 

I really enjoyed our slow and romantic patio dining. It was lovely, that's the idea to come to Santa Barbara for a weekend right? Romantic and relax, just what we were looking for!

Ps. They have a lounge at hotel lobby, serves drinks and lounge menu till late night.",2015-10-15 08:07:20,14,35.97235063568806
OTGWBigIlG7kesI0_hZ8nQ,-8EnCioUmDygAbsYZmTeRQ,MX2YGruhd0sMNHZGK7p5-Q,5.0,"A very beautiful on site restaurant at four seasons hotel, sat in the patio with lovely views of ocean, it was a perfect spot for lunch!

Classic Italian menu, extensive items even for lunch. Had a goose vodka Bloody Mary, for $17, a little pricey but a very strong drink, one of the best Bloody Mary I have ever tasted! The mimosa I tried later was very tasty and strong too. 

Table bread with tomato spread was so good, loved the bread, only had a little and it was delicious! 

Mahi Mahi wrap with jalapeño salsa, guacamole and assorted olives. Very fresh fish with flavorful veggie stuffings, olives were tasty, loved the salsa and guacamole. A perfectly balanced lunch entree.

Hubby had sausage pizza, he loved the flavorful and comforting sausages in it, I peeled off the sausages and had a small slice, flavors were so rich and yummy. One of the best pizzas we have ever had! Too bad I can't have too much white flour. But a little bit is delicious enough for me.

Friendly service, amazing views, relaxing vibe, a great spot to have lunch or brunch! Goose vodka Bloody Mary is a MUST try!",2015-10-15 08:08:51,11,35.97235063568806
rkHuyn6Su1sVZybapsFi7w,-8EnCioUmDygAbsYZmTeRQ,Xh0qPuyGJkb7zqmOJNI5pQ,4.0,"We had free passes from our hotel package, turned out it was free on a Sunday anyways. A good sized museum, not too big or small, they are undergoing a 4 year remodeling, some halls were closed. 

The entrance is quite interesting, it's like a Roman home, atrium to be exactly, a beautiful fountain with benches and statues around it, that's where Romans entertain guests in ancient times. A gentleman gave us and a few museum visitors a tour. A very educational tour, but a little too long for me, ADD was acting up so I had trouble concentrating in the end, and felt like fainting cause I had to force myself to concentrate, it was annoying. But I learned a lot about the arts of this museum, I liked it a lot. They have a few Monet paintings, those are some of my favorites I think. 

Definitely pay a visit here in downtown Santa Barbara, also tons of shops and restaurants nearby to check out after museum visit. 

Ps. Parking structure or valet parking nearby.",2015-10-15 08:46:29,18,35.97235063568806
RbLfkMYk1rvmrkx71RcmjA,-8EnCioUmDygAbsYZmTeRQ,UjOq8dBVNv9weHrVDqm3kQ,5.0,"This hotel is awesome! Definitely one of the best locations, right across the street from the beach, walking distance to Stearns Wharf and downtown. We booked three rooms, one facing the ocean, one upstairs facing courtyard, another one was right next to the pool and jacuzzi. 

I really liked this Spanish style hotel, small and cozy, very relaxing and laid back, daily wine tasting from 4-6pm. Our ocean corner King was more spacious, bed and pillows were comfy, bath was big enough with nice amenities, personal safe, wet bar and fully stocked mini fridge. Very functional hotel at the most convenient location! 

It took them longer to check us in cause the rooms weren't ready until late afternoon, but they managed to give us late check out at 3 in the afternoon, that was professional to make it up for us! 

I'd stay here again just for the beach front location, lots of activities around, they provide free bike rentals, just wish we had more time to enjoy everything!",2016-09-07 21:21:44,11,35.97235063568806
QMi4bFH4W4f5Tl3d3r0_dw,-8EnCioUmDygAbsYZmTeRQ,2yHl6wl1iFa_Jo_SZcmSuw,4.0,"Beautiful ground and church near the mountains, it was a mass Sunday so we didn't get to visit the church. The ground itself isn't that big, but a good place to take photos, the ancient washing basin was a very interesting thing to see.

Since we didn't get to visit the actual church, there wasn't much to see except a very small exhibition room of this church. A small gift shop to get souvenirs, and we always get something at gift shops. 

I recommend come here when the church is open to public, it's worth more of the drive and time.",2016-09-07 21:27:28,12,35.97235063568806
OkjrajgKugoUMR_epCdhag,-8EnCioUmDygAbsYZmTeRQ,hPzPpfSjgQkpWCD7YjcY-A,4.0,"Hubby ordered a cake a few days ago, red velvet vegan gluten free cake for our birthday, it cost a lot more than regular cakes. I personally loved the taste of the cake, but not the rest of my family. They thought it was too sweet, the texture of the cake was weird cause it was gluten free, sister didn't like the almond oil taste. But they all loved how pretty the cake was! 

They have a few cakes that's available at the store everyday, you can always go get one of those. As for some other cakes, place an order at least two days in advance, they deliver or you can pick it up at the store.

Ps. This place is in downtown Santa Barbara, there are street parkings and a few parking lots nearby.",2016-09-07 22:00:29,9,35.97235063568806
ztcU-eIYq54YcRdjI-MQag,-8EnCioUmDygAbsYZmTeRQ,tthy48ZIX_wfY8Dy0Dvg6w,5.0,"A little drama coming here for our birthday dinner, our reservation was canceled after I called to confirm in the afternoon, said something went wrong on open table. But they finally managed to squeeze us in anyways, handled it very professionally, great job! 

A small French restaurant, the seatings were really cramped, but our corner booth was kind of private. Brought our own Moet champagne, they waved cork and cake cutting fee as the nice gesture to make it up for messing up the reservation. Well technically it wasn't entirely their fault. Menu was simple and neat, very easy to order. A few bottles of Badoit sparking water to sip on while deciding on what to eat. 

For starters we shared special tomato salad, French onion bread bowl soup, two orders of crab cakes and Pan seared foie gras. Crab cakes were one of the best, we all loved it. Tomato salad was very fresh and tasty. Only hubby loved that savory foie gras, it melted in his mouth right away, so soft and buttery. Chef made us something like crostini with goat cheese and fruit on it, they were very yummy. 

For entrees we had ribeye in medium rare and rare plus, Mary's chicken with risotto, sea bass with shrimps and yellowfin tuna in rare. Ribeye was cooked to perfection, especially hubby's rare plus, the sauce was bomb. My tuna was so fresh and light, loved the olives in it. Sister loved her chicken, just the risotto was a bit salty. Parents didn't like the sea bass too much, said it was a bit hard and bland. I had a few bites, I liked it for some reason. 

Food portions were pretty big for French food, prices were fair. The service was over the top, our server was very friendly and attentive. We had our own birthday cake as dessert to end the pleasant birthday dinner. 

Everything was PERFECT, we enjoyed this family dining experience so much!",2016-09-07 22:07:36,12,35.97235063568806
HEIBdS6zP1QXjrJ2j7snqQ,-8EnCioUmDygAbsYZmTeRQ,8MoqZqlNN9AXzG91_Hpc_Q,5.0,"If you want a low key pub to have strong drinks, this is the place to go. The front bar and restaurant is very relaxing and much quieter than other bars around here. We had a few drinks, a Grey Goose lemon drop martini was only $10!!! I have never seen any martini that's cost only $10 anywhere in LA! You'd think one of the richest places in America would charge a lot for a cocktail, but they don't, why is that, not that I am complaining, I love it! 

The other side of the restaurant is a bar and lounge, it's actually quite spacious, they have live band performing sometime so I have heard. We had a few drinks there too, then everything became blurry, drinks were too strong! They serve food till 1am, so if you want late night bar food you can come here too!",2016-09-14 02:48:18,6,35.97235063568806
FXm-ZijFMMUpsO1LXPDx5g,-8EnCioUmDygAbsYZmTeRQ,V2cQOeZwPBmjpln6_p1Ygw,4.0,"It was our second time visiting Stearns wharf, last time we stayed at a boutique hotel which is very close by. This is a smaller pier compare to the major ones in LA. And we could just park our cars alongside the pier which was different too. 

There are some restaurants and shops but we never tried anything except Deep Sea tasting room. The views are gorgeous especially the weather is mostly sunny and nice in Santa Barbara. There isn't much to do at this wharf except walk around and take some photos. But it's still nice to stop by since Santa Barbara isn't big so you always have time to check everything out!",2020-10-08 00:42:43,15,35.97235063568806
4lqWylo-qNwOw4skjraYTQ,-8EnCioUmDygAbsYZmTeRQ,mwsA08gpaEALG3C1ZI4ktw,4.0,"We stopped by while walking around downtown Santa Barbara. This little tasting room is located in historical El Paseo plaza. All waitresses were in cute vintage costumes which was fun to look at. 

Place was quite empty for a Saturday afternoon, in fact I'v never seen downtown Santa Barbara this quiet. I think COVID has taken a toll on all of us. We chose reserved tasting cause they usually taste better in my opinion. Although I am never a fan of wines especially reds.

We liked our wines and it was a nice warm afternoon. Wine tasting is always a very enjoyable activity anywhere!",2020-10-08 00:49:58,19,35.97235063568806
pXZE-7M2KDpq54XUqLQcPw,-8EnCioUmDygAbsYZmTeRQ,uBvHmZ7BMT8JW5kxgimPWg,5.0,"What a cute little winery in the heart of all wineries and restaurants. It's only 2 blocks away from Stearns wharf so it's convenient to walk to the pier and beach. 

We came in a little before noon, the place was already so packed. The wine barrel seating in the corner was so cute and comfy. We went for two tastings, hubby had mostly reds and I had all whites. I haven't eaten anything so I didn't want to do any reds. The wines were very refreshing and tasty in healthy portions for $15 each. 

We had a very pleasant time at this beautiful winery. The service was extremely friendly and attentive. This winery has to be my favorite so far, we will stop by every time we come to Santa Barbara!",2020-10-08 00:53:11,19,35.97235063568806
Rk9xX7ESlSTDTq240SnylQ,-8EnCioUmDygAbsYZmTeRQ,nYPzsOjvida-ne7swSPHpA,5.0,"This is the best Mexican lunch we have ever had in a very long time. We got on Yelp wait list while doing wine tasting nearby. Turned out we didn't even have to wait. All the tables were on sidewalks with umbrellas so there was enough shades to my relief. 

I started off with a very pretty and the most delicious Mezcal cocktail. For $13 each craft cocktail it was inexpensive and amazing! The house Mezcal shot I had at the end of the meal was yummy too. For food we had queso fundido which was definitely the best I have ever had. I have made this Mexican cheese dip my go to appetizer at any Mexican restaurants anywhere. Chips and salsa was so fresh and delicious. We especially liked the red salsa so hubby asked for more of it to go with his tacos. I had octopus ceviche and hubby had two steak tacos as entrees. I'v come to really like raw octopus for some reason. This ceviche was so refreshing with tender pieces of octopus. Hubby liked his steak tacos a lot too. 

The service was very friendly and attentive. And I realized this is hotel Indigo, wish we could have stayed there. We have stopped staying at hotels ever since COVID. For one thing that I don't know how to disinfect an entire hotel room. And we don't like to breath recycled indoor air for long period of time. 

This was a very pleasant Mexican meal on a beautiful Saturday. We wouldn't mind coming back every time we are in Santa Barbara!",2020-10-08 00:56:55,20,35.97235063568806
29j_7dvnOQ-HnrOJNJ0sJA,-9I98YbNQnLdAmcYfb324Q,m4xrhESFLaA7PiddXeg2aw,3.0,"On Easter, we drove up to Santa Barbara to eat and relax. It was such a nice day and perfect for some outdoor dining.

Enter: Pierre Lafond. A charming French bistro ocated on the busy and popular State Street, AKA  drunk street for UCSB students.

We waited for 5 minutes before being seated on the patio. I noticed that service was pretty damn slow. I'm not sure why, but based on other people's reviews, that seems to be normal here.

We order 2 bellinis, lobster putanesca for me and salmon club sandwich for him. 

Bellinis were standard, but hit the spot. I mean, gave me tingles in my head. 

Lobster putanesca was good, except for the lobster itself. Booo. It was too hard an chewy. I did like the angel hair pasta and the sauce though. 

S had to send his sandwich back because the bacon was not cooked fully. He likes bacon crispy and not fatty like it came. Can't blame him!

We had another bellini each to finish off the meal! 

Overall, I'd come back. But, I would order something different, along with a mimosa next time. 

Side note: An artist was sitting behind me and sketched a caricature of us. It was a cute touch to lunch, although he just got my back,  but it still looks like me! Didn't really look like S' face though. Oh wells. It was Easter, so we bought it off him for $10.

pix- http://pandaliciousforme.blogspot.com",2009-04-17 17:18:49,14,33.930878995433794
_wfu8NlCcg892A3sF-7dYg,-9I98YbNQnLdAmcYfb324Q,L9QTAucz_in5f-ufCrvb1Q,4.0,"I had a great time at this place, drinking my ass off. 

Well, I didn't actually drink THAT much. I had 3 or 4 mimosas and a white wine. For me that's pretty average. 

The owner, Derek, was really cool and even gave us free cheese and wine samples. He came by to check on us several times, made small talk and was overall a fun, chill guy. 

We ordered a cheese and bread plate to accompany our wine. I'm an alkie! Nothing beats a nice afternoon with good wine, good company, live music from the guy on guitar, and a chill cafe in Santa Barbara.

Next time I come back, I'll have to try the froyo. Was too full from mimosas this time. 

pix- http://pandaliciousforme.blogspot.com",2009-04-29 21:33:49,7,33.930878995433794
-R2V9tYjDlu5lYYI-bhbaw,-9I98YbNQnLdAmcYfb324Q,z-9_8ot2TnKL9DX4k3MYMQ,3.0,"If you are hungry, look no further than Palazzio. This Italian restaurant on State Street beckons customers in with a sign that says ""you will not leave here hungry"" and boy were they right!

We were beyond stuffed and we both had half orders of pasta. AND, there was at least half of the pasta left on both plates.

Our server was polite, friendly and got the job done. He even offered my friend extra garlic rolls to ""take for the road"". Of  course he said no, since we had already devoured 3 rolls each.

Garlic rolls were very good, albeit too oily. I had to leave half of my 3rd roll cuz it was dripping in oil. But, they are freshly baked every 20 minutes and very addicting. 

I had the spaghetti with meatballs and it was seriously ginormous. Way to saucy for my taste, but my friend liked it a lot. I thought the meatballs were okay, nothing special. I've made better meatballs at home. But then again, I add veal, lamb and sirloin to mine. Anyways.

DC had the fettucine with shrimp, artichoke and sun-dried tomato. I liked his dish better than mine, minus the cream. Not a fan of cream. But, at least his fettucine wasn't over-sauced. 

Overall, this is an okay Italian restaurant if you are super hungry and not looking for anything fancy. It's all down home cooking and large portions here.

Another cool feature is the house wines by the glass. $5  a pop and it's on the honor system. You serve yourself, and just mark how many you've had on the paper tablecloth. Pretty cool indeed.

Photos- http://www.epicureancutie.com",2009-07-14 05:24:58,10,33.930878995433794
W6u7g9q-IU-AtIYkDBY3UQ,-9I98YbNQnLdAmcYfb324Q,m4xrhESFLaA7PiddXeg2aw,2.0,"During a weekend trip up to Pismo Beach, we stopped in Santa Barbara for a quick lunch. I was craving pasta as usual, and wanted to eat the Lobster Putanesca I enjoyed at Pierre Lafond last time. Unfortunately, it was no longer on the menu.

I opted for the Shrimp Pappardelle with roasted mushrooms, asparagus and shellfish cream. I really had high hopes for this dish, but it came swimming in sauce. You could have called it shrimp stew and it would have been more fitting. As far as asparagus goes, I found about 5 small cut up pieces in there. The rest was pasta, shrimp, tomatoes and some mushrooms. What a waste at $21. 

My dining companion had the Mushroom Sacchetti Pasta with roasted mushrooms, sun dried tomatoes, and asparagus in a light Chardonnay sauce and it was pretty much 80% sun dried tomatoes. The pasta was very dense and cheesy, and the sauce was anything but light. There should have been more than 5 small pieces of asparagus to balance out the forest of sun dried tomatoes. $18 for this, I think not.

As far as service goes, it was mehhhh at best. We were greeted by the host after waiting for a few minutes at the front. The waiter seemed inexperienced and in a rush to hurry us out. Why? The restaurant wasn't even that busy! One such instance that perturbed me was when he came up to ask me if I was done eating, while I was in MID BITE! Ummm, hello? Does it LOOK like I'm done? Geeez. 

This brings me to another thing I've noticed lately about restaurants  trying to rush you out. Please don't do that. It makes me feel unimportant and that you just care about your next guests. Also, it discourages me from wanting to return or recommend you to others. 

In conclusion, skip Pierre Lafond. There are several better dining options on State Street.

PIX- http://pandaliciousforme.blogspot.com/2010/03/pierre-lafond-bistro.html",2010-03-20 18:09:09,9,33.930878995433794
3sSMeVBP8QLNjdDObEUN3w,-9I98YbNQnLdAmcYfb324Q,OZi0fOn8-ISUwhEAWC_8Gg,3.0,"We were hankering for ramen and had bookmarked this place on Yelp before heading out to Nashville. 

It's a bit difficult to find, as it's in a plaza area and the addresses aren't obvious. Walk towards the back of the plaza and it's on your left hand side with an outside patio. 

The hostess wasn't too happy when she greeted us, but that's cool. Perhaps she was tired. 

We were starving after a long day and immediately started ordering. Everything looked so good, but not everything was delicious. 

Yellowtail and jalapeno sashimi: fish tasted a bit too fishy and chewy. Pass.

Salmon sushi: delish and very good quality. 

Yellowtail sushi: my friend said this was much better than the yellowtail sashimi

Wagyu shortrib yakitori: best dish of the night! The beef was perfectly cooked and not chewy at all. 

Chicken ramen: meh, this was just okay. Too salty for me and I wasn't fond of the thicker noodles. The soft boiled egg was a redeeming factor. 

Pork ramen: my friend ordered this and I only had a taste of the broth. It was so much better than the chicken!! It also came with the thinner noodles that I would have preferred. 

Service was pretty good, as we got served by three different waiters. I was a bit disappointed when we tried to order another round of the beef skewers because the kitchen closed at 10 pm on the dot. Wish they had given us some kind of notice. 

I would recommend this place if you're in the area. Get the pork ramen, beef skewers and sushi! Good eclectic mix of Japanese food.",2015-05-30 15:02:46,17,33.930878995433794
GKmfQZeaNGoh3OQnhXo0kQ,-9da1xk7zgnnfO1uTVYGkA,IWHdx0NhDKADkGOgXgOFKQ,5.0,"ALOHA! While working in New Jersey last summer, a friend of mine told me to stop at by the Reading Terminal Market in Philly, & have a sandwich at Di Nic's! I had the Oven Roasted Beef Sandwich with sweet peppers, broccoli rabe, & provolone cheese..........This sandwich was off da chain! 10+ STARS!!!! When I bit into it........all these favors EXPLODED in my mouth!!! REALLY REALLY GOOD!!!! :) Never tasted anything like this back in the 808! Worth while to come back when I'm in Philadelphia again..................",2012-08-07 02:08:07,0,33.18199266144814
RSq3cm26c2BAcBJLJuEs5A,-9da1xk7zgnnfO1uTVYGkA,aa0xi7fgFJyA4qWux6vz0A,4.0,"What can I say..........since bruddah Obama was from da 808, this local bruddah had to come here too, & try a hoagie too. If it was good enough for Obama, then it's good enough for me! Lol!

Tried it...........liked it, but I think I still liked DiNic's way better! 

All I can say is - Carmen's cheesesteak sandwiches was way better than - Pat's or Geno's in Philly!

What made Carmen's Italian Hoagies stand out more than Pat's, or Geno's. is that Carmen's grilled their meats fresh off the grill, and they sauteed their meats with a sauce, which made it more flavorful, and juicy!",2012-08-19 11:05:34,4,33.18199266144814
hy27H2LOaiBBqqIgfSPiWA,-9da1xk7zgnnfO1uTVYGkA,IkY2ticzHEn4QFn8hQLSWg,3.0,"When I was working in Philly a few years ago, I made it a point to get my fill of Philly cheesesteak sandwiches...................so I made a list of places to hit up on, and they were -

1. Tommy DiNic's
2, Geno's Steaks
3. Pat's King of Steaks
4. Carmen's Famous Italian Hoagie

Located in south Philly...........finding Geno's wasn't too hard for me, but finding parking to get to Geno's was the biggest challenge! There is no private parking for this place, so you have to roll the dice & hopefully find some metered street parking. Lucky for me, I was able to find some street parking that wasn't too far, so I was able to hit up both Geno's & Pat's at the same time, as both rival business are just across from each other.

When you walk up to the ordering counter, make sure you're ready to order your cheesesteak as they like to keep the line moving.............there is only outside seating, as this place is like a grab & go kinda place.

Upon ordering, I ended up getting my cheesesteak sandwich with American cheeese & onions. Just a tip gang............don't do the American cheese, get the Wiz instead.......as that's the real way of eating a cheesesteak sandwich! I also noticed Geno's cuts their meat in whole slices, vs. Pat's that cuts up their meat in small little pieces.

What can I say about my sandwich? The bun was good, but the meat was rather on the dry and chewy side...........I was thinking to myself - ""what is all the hype about this place?"" Granted, I am not a Philly cheesesteak connoisseur...........but I know what I like as far as taste, and Geno's was just okay for me. 

I know Geno's has been around for a long time (founded in 1966 by Joey Vento), so I'm sure they have their loyal fans. 
Still worth it to make the trip out here, because if you don't try it.......you'll never know right?",2016-07-12 11:49:59,11,33.18199266144814
